1	14 
2	5 
3	14 
4	4 
5	11 
6	1 
7	6 
8	6 
9	7 
10	14 
11	11 
12	10 
13	9 
14	2 
15	13 
16	5 
17	3 
18	7 
19	6 
20	4 
21	3 
22	2 
23	13 
24	7 
25	12 
26	11 
27	2 
28	12 
29	8 
30	11 
31	12 
32	4 
33	6 
34	12 
35	5 
36	10 
37	9 
38	13 
39	12 
40	14 
41	11 
42	4 
43	9 
44	10 
45	13 
46	4 
47	5 
48	3 
49	8 
50	13 
51	5 
52	5 
53	2 
54	8 
55	2 
56	3 
57	14 
58	10 
59	5 
60	8 
61	4 
62	1 
63	5 
64	5 
65	7 
66	7 
67	14 
68	1 
69	13 
70	5 
71	8 
72	7 
73	11 
74	8 
75	13 
76	6 
77	3 
78	3 
79	13 
80	7 
81	10 
82	14 
83	10 
84	5 
85	11 
86	10 
87	9 
88	6 
89	3 
90	1 
91	7 
92	2 
93	11 
94	2 
95	1 
96	14 
97	7 
98	7 
99	9 
100	10 
101	11 
102	1 
103	12 
104	14 
105	4 
106	3 
107	14 
108	8 
109	14 
110	12 
111	9 
112	6 
113	9 
114	4 
115	1 
116	8 
117	1 
118	6 
119	11 
120	13 
121	11 
122	4 
123	2 
124	10 
125	1 
126	10 
127	14 
128	2 
129	10 
130	13 
131	6 
132	12 
133	13 
134	1 
135	10 
136	6 
137	4 
138	12 
139	4 
140	8 
141	1 
142	9 
143	13 
144	1 
145	3 
146	9 
147	4 
148	12 
149	3 
150	8 
151	2 
152	8 
153	2 
154	9 
155	4 
156	1 
157	9 
158	6 
159	8 
160	1 
161	9 
162	4 
163	12 
164	9 
165	2 
166	14 
167	6 
168	14 
169	8 
170	2 
171	14 
172	4 
173	12 
174	2 
175	1 
176	12 
177	4 
178	6 
179	2 
180	3 
181	8 
182	12 
183	12 
184	9 
185	9 
186	4 
187	3 
188	3 
189	6 
190	3 
191	3 
192	2 
193	3 
194	8 
195	3 
196	2 
197	2 
198	8 
199	6 
200	6 
