1	14 
2	17 
3	14 
4	4 
5	1 
6	3 
7	7 
8	9 
9	12 
10	10 
11	16 
12	3 
13	8 
14	8 
15	8 
16	4 
17	1 
18	4 
19	15 
20	5 
21	10 
22	11 
23	11 
24	11 
25	15 
26	12 
27	12 
28	14 
29	16 
30	15 
31	4 
32	1 
33	4 
34	3 
35	7 
36	11 
37	18 
38	2 
39	5 
40	4 
41	10 
42	8 
43	3 
44	15 
45	9 
46	10 
47	5 
48	3 
49	12 
50	17 
51	14 
52	4 
53	6 
54	18 
55	15 
56	11 
57	6 
58	16 
59	7 
60	16 
61	15 
62	1 
63	13 
64	8 
65	9 
66	9 
67	17 
68	2 
69	2 
70	9 
71	1 
72	5 
73	14 
74	16 
75	4 
76	9 
77	9 
78	10 
79	1 
80	12 
81	14 
82	6 
83	13 
84	7 
85	2 
86	12 
87	2 
88	2 
89	1 
90	18 
91	15 
92	14 
93	8 
94	18 
95	17 
96	10 
97	3 
98	2 
99	14 
100	14 
101	18 
102	14 
103	10 
104	3 
105	16 
106	2 
107	10 
108	18 
109	4 
110	1 
111	3 
112	8 
113	2 
114	4 
115	10 
116	5 
117	1 
118	16 
119	15 
120	13 
121	2 
122	18 
123	10 
124	17 
125	5 
126	5 
127	15 
128	15 
129	6 
130	13 
131	4 
132	18 
133	6 
134	12 
135	6 
136	17 
137	5 
138	17 
139	18 
140	15 
141	3 
142	17 
143	7 
144	3 
145	5 
146	11 
147	6 
148	2 
149	13 
150	3 
151	9 
152	9 
153	5 
154	12 
155	7 
156	13 
157	4 
158	16 
159	13 
160	9 
161	1 
162	16 
163	7 
164	15 
165	15 
166	16 
167	11 
168	14 
169	14 
170	3 
171	6 
172	16 
173	14 
174	4 
175	14 
176	8 
177	16 
178	9 
179	10 
180	3 
181	17 
182	1 
183	14 
184	7 
185	8 
186	11 
187	3 
188	12 
189	2 
190	8 
191	6 
192	18 
193	16 
194	12 
195	8 
196	6 
197	4 
198	4 
199	6 
200	13 
