1	36 
2	17 
3	39 
4	42 
5	26 
6	7 
7	45 
8	9 
9	36 
10	47 
11	26 
12	21 
13	30 
14	48 
15	5 
16	38 
17	32 
18	42 
19	14 
20	33 
21	17 
22	45 
23	1 
24	47 
25	40 
26	8 
27	46 
28	36 
29	3 
30	25 
31	23 
32	12 
33	37 
34	36 
35	38 
36	50 
37	25 
38	6 
39	42 
40	22 
41	11 
42	45 
43	22 
44	37 
45	24 
46	1 
47	20 
48	37 
49	10 
50	34 
51	4 
52	24 
53	22 
54	20 
55	44 
56	29 
57	35 
58	2 
59	32 
60	26 
61	35 
62	15 
63	27 
64	30 
65	23 
66	44 
67	23 
68	23 
69	10 
70	7 
71	39 
72	29 
73	5 
74	17 
75	44 
76	18 
77	24 
78	42 
79	13 
80	44 
81	32 
82	5 
83	20 
84	34 
85	18 
86	25 
87	24 
88	19 
89	41 
90	8 
91	8 
92	24 
93	2 
94	22 
95	31 
96	43 
97	40 
98	34 
99	6 
100	39 
101	16 
102	20 
103	2 
104	45 
105	26 
106	41 
107	12 
108	28 
109	47 
110	26 
111	13 
112	30 
113	50 
114	5 
115	24 
116	32 
117	25 
118	13 
119	15 
120	43 
121	24 
122	17 
123	15 
124	14 
125	34 
126	23 
127	3 
128	44 
129	12 
130	49 
131	39 
132	10 
133	16 
134	6 
135	21 
136	39 
137	33 
138	20 
139	12 
140	31 
141	25 
142	12 
143	7 
144	40 
145	15 
146	41 
147	12 
148	40 
149	24 
150	45 
151	49 
152	18 
153	46 
154	9 
155	39 
156	13 
157	48 
158	10 
159	35 
160	4 
161	38 
162	32 
163	14 
164	6 
165	34 
166	19 
167	18 
168	13 
169	7 
170	50 
171	37 
172	46 
173	42 
174	10 
175	41 
176	25 
177	34 
178	20 
179	2 
180	49 
181	6 
182	29 
183	3 
184	6 
185	38 
186	36 
187	3 
188	8 
189	16 
190	30 
191	23 
192	10 
193	31 
194	26 
195	44 
196	15 
197	11 
198	35 
199	15 
200	8 
201	17 
202	35 
203	46 
204	19 
205	42 
206	44 
207	13 
208	29 
209	45 
210	21 
211	29 
212	32 
213	8 
214	39 
215	2 
216	48 
217	20 
218	1 
219	19 
220	32 
221	48 
222	34 
223	17 
224	38 
225	34 
226	12 
227	32 
228	43 
229	5 
230	34 
231	37 
232	24 
233	5 
234	15 
235	15 
236	9 
237	4 
238	9 
239	24 
240	48 
241	26 
242	44 
243	39 
244	2 
245	45 
246	22 
247	48 
248	27 
249	10 
250	30 
251	5 
252	41 
253	26 
254	16 
255	31 
256	31 
257	8 
258	50 
259	35 
260	21 
261	28 
262	25 
263	28 
264	27 
265	47 
266	41 
267	46 
268	19 
269	13 
270	48 
271	44 
272	42 
273	40 
274	14 
275	7 
276	9 
277	39 
278	22 
279	47 
280	13 
281	45 
282	7 
283	28 
284	16 
285	42 
286	26 
287	7 
288	49 
289	28 
290	9 
291	39 
292	35 
293	2 
294	3 
295	38 
296	28 
297	39 
298	6 
299	9 
300	8 
301	41 
302	34 
303	41 
304	28 
305	1 
306	3 
307	22 
308	11 
309	7 
310	18 
311	43 
312	1 
313	14 
314	35 
315	21 
316	38 
317	27 
318	6 
319	37 
320	32 
321	25 
322	45 
323	44 
324	9 
325	3 
326	19 
327	2 
328	40 
329	35 
330	9 
331	30 
332	49 
333	50 
334	8 
335	49 
336	28 
337	10 
338	46 
339	43 
340	38 
341	7 
342	41 
343	37 
344	29 
345	16 
346	23 
347	16 
348	11 
349	14 
350	18 
351	11 
352	18 
353	35 
354	12 
355	8 
356	20 
357	27 
358	35 
359	40 
360	16 
361	49 
362	40 
363	12 
364	26 
365	49 
366	8 
367	46 
368	48 
369	3 
370	12 
371	50 
372	41 
373	7 
374	6 
375	44 
376	3 
377	10 
378	8 
379	10 
380	26 
381	2 
382	50 
383	1 
384	49 
385	23 
386	36 
387	16 
388	28 
389	20 
390	13 
391	16 
392	41 
393	43 
394	33 
395	43 
396	20 
397	26 
398	9 
399	39 
400	38 
401	11 
402	47 
403	15 
404	2 
405	48 
406	4 
407	14 
408	45 
409	42 
410	7 
411	2 
412	38 
413	24 
414	22 
415	39 
416	34 
417	37 
418	50 
419	14 
420	25 
421	43 
422	44 
423	24 
424	46 
425	26 
426	35 
427	2 
428	42 
429	2 
430	15 
431	22 
432	4 
433	15 
434	12 
435	46 
436	23 
437	26 
438	6 
439	40 
440	2 
441	2 
442	46 
443	43 
444	27 
445	31 
446	33 
447	23 
448	6 
449	19 
450	49 
451	28 
452	25 
453	17 
454	10 
455	22 
456	24 
457	35 
458	26 
459	31 
460	24 
461	49 
462	3 
463	38 
464	9 
465	12 
466	22 
467	42 
468	11 
469	3 
470	41 
471	42 
472	50 
473	31 
474	7 
475	22 
476	23 
477	41 
478	39 
479	6 
480	5 
481	43 
482	18 
483	48 
484	8 
485	33 
486	50 
487	29 
488	46 
489	46 
490	34 
491	39 
492	48 
493	27 
494	12 
495	46 
496	26 
497	48 
498	47 
499	39 
500	36 
501	34 
502	40 
503	14 
504	39 
505	23 
506	15 
507	11 
508	17 
509	6 
510	41 
511	41 
512	18 
513	25 
514	41 
515	32 
516	30 
517	39 
518	12 
519	40 
520	42 
521	18 
522	38 
523	23 
524	20 
525	19 
526	25 
527	1 
528	9 
529	24 
530	30 
531	13 
532	14 
533	24 
534	40 
535	34 
536	49 
537	1 
538	16 
539	3 
540	50 
541	5 
542	15 
543	31 
544	49 
545	22 
546	12 
547	14 
548	50 
549	15 
550	11 
551	6 
552	32 
553	33 
554	3 
555	40 
556	13 
557	5 
558	4 
559	33 
560	41 
561	15 
562	27 
563	48 
564	13 
565	22 
566	21 
567	42 
568	23 
569	43 
570	12 
571	33 
572	33 
573	46 
574	48 
575	30 
576	20 
577	16 
578	40 
579	10 
580	17 
581	32 
582	33 
583	13 
584	23 
585	46 
586	16 
587	4 
588	47 
589	20 
590	18 
591	41 
592	3 
593	39 
594	13 
595	23 
596	36 
597	6 
598	29 
599	37 
600	45 
601	5 
602	39 
603	42 
604	5 
605	49 
606	17 
607	16 
608	10 
609	6 
610	31 
611	12 
612	36 
613	41 
614	47 
615	35 
616	50 
617	10 
618	37 
619	49 
620	48 
621	12 
622	42 
623	24 
624	45 
625	9 
626	4 
627	1 
628	20 
629	8 
630	16 
631	27 
632	18 
633	17 
634	9 
635	12 
636	3 
637	8 
638	35 
639	17 
640	49 
641	38 
642	11 
643	13 
644	8 
645	18 
646	28 
647	23 
648	27 
649	44 
650	29 
651	35 
652	19 
653	35 
654	46 
655	33 
656	37 
657	19 
658	4 
659	40 
660	3 
661	11 
662	40 
663	44 
664	7 
665	37 
666	7 
667	34 
668	13 
669	2 
670	45 
671	7 
672	9 
673	8 
674	29 
675	14 
676	33 
677	21 
678	16 
679	4 
680	6 
681	25 
682	6 
683	50 
684	16 
685	6 
686	18 
687	46 
688	47 
689	42 
690	33 
691	2 
692	13 
693	12 
694	33 
695	24 
696	19 
697	49 
698	43 
699	43 
700	42 
701	41 
702	32 
703	1 
704	21 
705	37 
706	38 
707	1 
708	43 
709	23 
710	3 
711	42 
712	13 
713	44 
714	35 
715	5 
716	44 
717	42 
718	36 
719	8 
720	47 
721	27 
722	23 
723	4 
724	50 
725	31 
726	33 
727	30 
728	48 
729	26 
730	30 
731	4 
732	14 
733	50 
734	13 
735	16 
736	17 
737	4 
738	13 
739	35 
740	47 
741	3 
742	12 
743	1 
744	30 
745	32 
746	31 
747	4 
748	8 
749	47 
750	30 
751	42 
752	48 
753	16 
754	9 
755	17 
756	43 
757	3 
758	7 
759	2 
760	28 
761	29 
762	47 
763	33 
764	46 
765	19 
766	32 
767	33 
768	6 
769	20 
770	3 
771	9 
772	39 
773	30 
774	48 
775	22 
776	37 
777	39 
778	26 
779	21 
780	14 
781	26 
782	4 
783	27 
784	2 
785	20 
786	14 
787	17 
788	14 
789	9 
790	6 
791	29 
792	27 
793	40 
794	5 
795	28 
796	44 
797	36 
798	5 
799	15 
800	29 
801	5 
802	35 
803	11 
804	35 
805	14 
806	42 
807	20 
808	12 
809	5 
810	22 
811	41 
812	48 
813	27 
814	34 
815	25 
816	3 
817	42 
818	30 
819	49 
820	17 
821	6 
822	35 
823	48 
824	31 
825	37 
826	48 
827	14 
828	46 
829	17 
830	22 
831	5 
832	1 
833	7 
834	50 
835	36 
836	25 
837	1 
838	20 
839	7 
840	23 
841	39 
842	35 
843	13 
844	5 
845	26 
846	11 
847	44 
848	29 
849	28 
850	4 
851	18 
852	4 
853	2 
854	14 
855	47 
856	38 
857	27 
858	19 
859	44 
860	18 
861	21 
862	5 
863	44 
864	21 
865	29 
866	18 
867	44 
868	4 
869	18 
870	28 
871	10 
872	13 
873	19 
874	14 
875	2 
876	15 
877	35 
878	3 
879	23 
880	48 
881	8 
882	4 
883	2 
884	8 
885	43 
886	9 
887	38 
888	30 
889	2 
890	2 
891	24 
892	39 
893	42 
894	1 
895	21 
896	29 
897	21 
898	20 
899	12 
900	29 
901	2 
902	46 
903	44 
904	40 
905	40 
906	27 
907	50 
908	10 
909	20 
910	40 
911	27 
912	19 
913	37 
914	20 
915	11 
916	17 
917	8 
918	11 
919	24 
920	17 
921	50 
922	22 
923	23 
924	48 
925	18 
926	7 
927	47 
928	9 
929	44 
930	21 
931	26 
932	20 
933	28 
934	45 
935	46 
936	20 
937	30 
938	34 
939	2 
940	37 
941	37 
942	40 
943	6 
944	41 
945	3 
946	37 
947	2 
948	1 
949	18 
950	27 
951	7 
952	4 
953	6 
954	26 
955	1 
956	1 
957	17 
958	31 
959	47 
960	27 
961	38 
962	32 
963	48 
964	2 
965	11 
966	42 
967	36 
968	45 
969	1 
970	38 
971	38 
972	27 
973	11 
974	5 
975	37 
976	44 
977	44 
978	37 
979	38 
980	16 
981	24 
982	11 
983	35 
984	34 
985	43 
986	28 
987	49 
988	24 
989	38 
990	11 
991	39 
992	25 
993	42 
994	32 
995	30 
996	1 
997	7 
998	18 
999	18 
1000	49 
1001	33 
1002	16 
1003	44 
1004	6 
1005	45 
1006	28 
1007	39 
1008	29 
1009	48 
1010	27 
1011	15 
1012	47 
1013	22 
1014	49 
1015	24 
1016	36 
1017	31 
1018	26 
1019	33 
1020	32 
1021	39 
1022	11 
1023	7 
1024	27 
1025	37 
1026	31 
1027	3 
1028	48 
1029	47 
1030	41 
1031	25 
1032	25 
1033	36 
1034	25 
1035	46 
1036	5 
1037	1 
1038	8 
1039	7 
1040	9 
1041	26 
1042	21 
1043	6 
1044	39 
1045	10 
1046	43 
1047	40 
1048	40 
1049	16 
1050	47 
1051	15 
1052	27 
1053	5 
1054	22 
1055	45 
1056	19 
1057	25 
1058	32 
1059	37 
1060	6 
1061	38 
1062	44 
1063	12 
1064	46 
1065	10 
1066	17 
1067	5 
1068	5 
1069	22 
1070	12 
1071	34 
1072	12 
1073	33 
1074	15 
1075	34 
1076	44 
1077	5 
1078	45 
1079	18 
1080	34 
1081	13 
1082	47 
1083	27 
1084	22 
1085	47 
1086	47 
1087	50 
1088	18 
1089	22 
1090	3 
1091	14 
1092	7 
1093	20 
1094	30 
1095	25 
1096	20 
1097	43 
1098	8 
1099	13 
1100	13 
1101	12 
1102	11 
1103	29 
1104	28 
1105	2 
1106	30 
1107	10 
1108	31 
1109	20 
1110	39 
1111	29 
1112	33 
1113	16 
1114	9 
1115	19 
1116	8 
1117	23 
1118	34 
1119	30 
1120	4 
1121	49 
1122	50 
1123	37 
1124	36 
1125	25 
1126	14 
1127	22 
1128	27 
1129	35 
1130	20 
1131	22 
1132	44 
1133	47 
1134	5 
1135	11 
1136	45 
1137	18 
1138	16 
1139	18 
1140	4 
1141	38 
1142	27 
1143	42 
1144	42 
1145	40 
1146	15 
1147	17 
1148	21 
1149	27 
1150	33 
1151	45 
1152	41 
1153	11 
1154	13 
1155	16 
1156	12 
1157	44 
1158	25 
1159	41 
1160	1 
1161	19 
1162	41 
1163	39 
1164	34 
1165	21 
1166	10 
1167	49 
1168	25 
1169	22 
